review_text,rating,author,date,nama desa wisata,provinsi
"Pengalaman yang mengesankan mengunjungi desa wisata pampang, menyewa kostum dayak ke tante baik hati, serta beli souvenir di rumahnya.",5,"HERRY BINAR (#HERRYS,ART)",2025-02-26T05:34:37.494Z,Desa Wisata Pampang,Kalimantan Timur
Sangat menarik tempat wisata budaya dayak,5,HangoutBorneo,2025-02-25T12:35:45.068Z,Desa Wisata Pampang,Kalimantan Timur
Makan-makan,5,Bramantio Biky,2025-02-20T14:03:01.564Z,Desa Wisata Pampang,Kalimantan Timur
Wajib kesini,5,Nasi Tumpeng,2025-02-05T05:37:42.935Z,Desa Wisata Pampang,Kalimantan Timur
terimakasih desa budaya pampang 🙏next time insya Allah sy kesana lagii,5,Dannysha Anindya,2025-02-04T04:32:34.281Z,Desa Wisata Pampang,Kalimantan Timur
Bagus...byk tmbh wawasan mengenai salah satu suku dayak,5,andri purniawan,2025-01-29T12:50:12.809Z,Desa Wisata Pampang,Kalimantan Timur
"Mohon untuk dikelola lagi secara profesional, diharap peran serta pemerintah untuk pemasangan paving stone, htm satu pintu, management penari maupun pemusik dan dijaga kebersihan lebih baik lagi. Tolong mas walikota Samarinda maupun pak gubernur Kaltim tolong Wisata Pampang diprioritaskan tahun triwulan II 2025.
Terimakasih atas perhatian semua pihak.",5,banyu alfatih,2025-01-28T03:58:46.632Z,Desa Wisata Pampang,Kalimantan Timur
Wisata utk mengenal adat istiadat suku dayak kalimantan,5,Dari Tepi Mahakam,2025-01-15T01:58:41.172Z,Desa Wisata Pampang,Kalimantan Timur
Tempat yang bagus untuk belajar budaya,5,Novita Sari,2025-01-14T02:15:20.684Z,Desa Wisata Pampang,Kalimantan Timur
"sepi dan tenang, tiket masuk murah, penjual sovenir buka dan bisa foto foto",4,johannes jacob,2024-12-30T12:42:05.595Z,Desa Wisata Pampang,Kalimantan Timur
"Tempat belajar adat budaya dayak,penampilan tari2an adat juga disajikan disini 👍🏻👍🏻👍🏻",4,Wii ee,2024-12-26T23:36:05.630Z,Desa Wisata Pampang,Kalimantan Timur
Very nice cultural heritage of Dayak Kenyah Tribe in Borneo/Kalimantan,5,sukamto sukamto,2024-12-25T10:51:53.353Z,Desa Wisata Pampang,Kalimantan Timur
"Pengalaman yang menyenangkan melihat budaya Dayak dari dekat.

Lokasi berasa tak jauh dari kota Samarinda ke arah Bontang.

Spesial kami atur kunjungan di hari Minggu, karena jam 2 siang ada pertunjukkan tari. 10 tarian yang dipersembahkan  dan berakhir sekita jam 4 sore.

Di lokasi ada toko-toko yang menjual aneka suvenir khas dan penyewaan baju Dayak.

Untuk yang muslim, bila akan shalat, ada mesjid sekitar 5 menit dari lokasi yang juga menyediakan cafe halal di belakangnya.",5,FromZero ToZero,2024-12-22T23:33:10.440Z,Desa Wisata Pampang,Kalimantan Timur
Tidak merayakan pelanggan,1,Nur Santi,2024-12-14T11:10:18.816Z,Desa Wisata Pampang,Kalimantan Timur
gabisa move on dari sini,5,Panggil aja Jeki,2024-12-12T16:47:24.207Z,Desa Wisata Pampang,Kalimantan Timur
Sangat mantap alami asro tempatnya,5,Ahmad Rifai,2024-12-08T14:28:30.212Z,Desa Wisata Pampang,Kalimantan Timur
