review_text,rating,author,date,nama desa wisata,provinsi
"Really nice place. Especially if you are alone, so go early to avoid crowds. We went 6am and there was no one there.",5,Mick van de Hoef,2025-08-28T15:22:44.025Z,Danau Paisu,Sulawesi Tengah
"Un sitio mágico, pero hay que ir temprano antes de que lleguen los grupos",5,Adriana Chacon,2025-08-26T14:08:57.159Z,Danau Paisu,Sulawesi Tengah
Good,5,Gede Suratna,2025-08-21T12:24:48.407Z,Danau Paisu,Sulawesi Tengah
Paradise on earth!,5,Anton,2025-08-20T09:07:04.512Z,Danau Paisu,Sulawesi Tengah
"Tempat wisata yang wajib di kunjungi.
Bersih, rapih dan nyaman.
Sungguh tempat yang nyaman dan indah. Airnya samangat dingin dan jernih.
Penduduknya ramah.
Masuk ke paisupok tiket masuk rp.5000
Sewa kano 50rb yg kecil 30rb yang besar
Sewa gasebo 50 rb.
Kalo mau foto estetik bisa sewa drone seharga 500rb",5,Cerita Celia,2025-08-18T03:19:01.529Z,Danau Paisu,Sulawesi Tengah
"Bagus banget, airnya jernih",5,Kebun Kota Kita,2025-08-18T03:03:41.907Z,Danau Paisu,Sulawesi Tengah
"Precioso. Mejor ir bien pronto, luego se llena bastante.",5,Lorena Gonzalez Gavio,2025-08-16T11:20:46.077Z,Danau Paisu,Sulawesi Tengah
"Incrível e imperdível.
É possível nadar e alugar um barquinho para andar pelo lago. Também tinham pranchas de stand up paddle.",5,Telma Monteiro,2025-08-14T13:19:44.861Z,Danau Paisu,Sulawesi Tengah
"Définitivement un endroit qui coïncide même plus avec les photos/vidéos d’internet. Le lac est somptueux, sorti tout droit d’un rêve. Nous avions la chance de ne pas trouver trop de monde lorsque nous y sommes allés à deux matinées de suite. Le lieu est bien plus grand que ce que l’on pensait, ce qui fut fort apprécié. La balade en bateau est à faire, tout comme se baigner dans ses eaux translucides. Les locaux devraient néanmoins faire plus attention aux déchets jetés juste à côté du lieu.",5,Marion Glt,2025-08-13T10:52:12.889Z,Danau Paisu,Sulawesi Tengah
"Keren, airnya jernih banget",5,Yulita Vitalis,2025-08-12T13:52:21.344Z,Danau Paisu,Sulawesi Tengah
Чудесное прозрачное озеро с пресной водой в непосредственной близости от моря. Билеты и лодки напрокат недороги.,5,Станислав Буслов,2025-08-10T18:24:27.286Z,Danau Paisu,Sulawesi Tengah
Biruu💧🙌,5,Daffa Asmaradanta Rijadianto,2025-08-06T09:50:42.472Z,Danau Paisu,Sulawesi Tengah
ArealPemerintah/wisataDiSiniSayakelolaCV@mukhlisMukhlis,5,Mukhlis Mukhlis,2025-08-06T03:50:38.420Z,Danau Paisu,Sulawesi Tengah
"Schönster Ort den ich je gesehen habe, ein so wunderschöner klarer blitzblauer See, von vielen Palmen umringt, einfach traumhaft.",5,ines hauer,2025-08-01T03:52:20.312Z,Danau Paisu,Sulawesi Tengah
Kerennn,5,Widyawanti,2025-07-29T04:18:11.272Z,Danau Paisu,Sulawesi Tengah
Luar biasa,5,NOVEL POLUAKAN,2025-07-29T02:40:50.713Z,Danau Paisu,Sulawesi Tengah
Danau yg selalu Menjaga Keasriannya,5,HendraS,2025-07-26T10:46:55.722Z,Danau Paisu,Sulawesi Tengah
Nádhera.,5,Jarmila Ozima,2025-07-25T02:49:32.723Z,Danau Paisu,Sulawesi Tengah
Masya allah tempat yg sangat indah,5,nuraini nur,2025-07-21T23:32:38.740Z,Danau Paisu,Sulawesi Tengah
"Danau dan alam sekitar yang indah.biarkan tempat ini terlihat natural,jangan ada penambahan bangunan yang aneh2,dan tetap jaga kebersihan,dengan tidak membuang sampah sembarangan",5,Agnes,2025-07-18T05:46:22.940Z,Danau Paisu,Sulawesi Tengah
Keren dan bisa sewa perahu dan kacamata renang dan pohon pohon jatuh bagus untuk di lihat,5,Fiana Husain,2025-07-14T10:46:07.727Z,Danau Paisu,Sulawesi Tengah
Airnya bening asli,5,killugf,2025-07-14T07:53:05.291Z,Danau Paisu,Sulawesi Tengah
"Jauh jauh dari kalimantan datang ke sini, sangaattttttt bagussss, bersih.. pokoknya the best..",5,Heske Kaware,2025-07-09T16:38:36.777Z,Danau Paisu,Sulawesi Tengah
Danaunya sangat bagus,5,Irma Aprilia Lubis,2025-07-06T14:10:14.097Z,Danau Paisu,Sulawesi Tengah
Untold magical lake in indonesia,5,Yoga Maulana,2025-06-25T16:07:33.839Z,Danau Paisu,Sulawesi Tengah
"只能空拍展現他的美
Indonesia 2023

Youtube channel  : jason travel vlog",5,Jason Travel vlog,2025-06-24T18:24:10.953Z,Danau Paisu,Sulawesi Tengah
water so clear you can literally see what’s under,4,Riezka,2025-06-23T09:03:57.273Z,Danau Paisu,Sulawesi Tengah
Sangat puas,5,Ais Sahrul,2025-06-18T08:12:03.124Z,Danau Paisu,Sulawesi Tengah
"Мы взяли лодку в Лувуке и оказались здесь. Есть указатели, куда идти, навигатор ведёт правильно. Очень приличное, туристическое место. На берегу можно взять в аренду лодку, оборудование, сап... цены смешные. Мы взяли лодку за 20 тыс рупий и катались сколько хотели.
Вода в озере бодрящая. Подводная съёмка или с дрона - будет крутой, берите всё, не пожалеете.
Место, которое действительно стоит посетить! Не сомневайтесь!",5,Любовь Кузнецова,2025-06-08T22:04:08.518Z,Danau Paisu,Sulawesi Tengah
