review_text,rating,author,date,nama desa wisata,provinsi
Pemandangan yg indah.... Dari atas bisa dilihat kota Mamuju.... Tapi hati-hati tanjakannya,4,Alymuddhyn aly,2021-02-08T23:58:49.893Z,Mamuju City,Sulawesi Barat
"Lokasi wisata di Mamuju, akses jalan harus selalu diperhatikan agar lebih nyaman",4,restu indra Pamungkas,2021-01-31T11:15:57.702Z,Mamuju City,Sulawesi Barat
Sunset di sini cakeppp,4,Nurul Ayuningtyas,2021-01-27T10:59:13.690Z,Mamuju City,Sulawesi Barat
Mantap,5,afdhal rotterdam,2021-01-21T17:37:02.382Z,Mamuju City,Sulawesi Barat
Tempatnya bagus tapi untuk menuju ke puncak tdk didukung akses jalan yg baik dan tanjakan nya lumayan curam sekitar 30-50 derajat ketinggian tanjakannya.,4,Satria Aji,2021-01-09T23:26:43.575Z,Mamuju City,Sulawesi Barat
Lokasi pemandangan kota mamuju,5,Restu Indra Pamungkas,2021-01-07T07:30:21.954Z,Mamuju City,Sulawesi Barat
Perlu penataan yg lebih baik lagi,3,Mahyuddin Yudhi,2020-12-26T00:49:02.144Z,Mamuju City,Sulawesi Barat
mantap,5,Tony Male,2020-12-05T08:09:34.306Z,Mamuju City,Sulawesi Barat
Pemandangannya bagus,5,athalia echa,2020-11-21T01:01:44.504Z,Mamuju City,Sulawesi Barat
Luar biasa,5,awwank Damkar,2020-11-10T00:32:13.589Z,Mamuju City,Sulawesi Barat
"Daerah ketinggian di Kota Mamuju yang menampilkan landscape kota Mamuju, pesisirnya, pulau karampuang yang ada di depannya, dan keindahan lampu di malam hari. Menarik untuk dijadikan tempat foto dan melihat pemandangan kota.",5,Awal Awaluddin,2020-10-27T00:23:17.552Z,Mamuju City,Sulawesi Barat
Tempat yg bagus untuk menikmati pemandangan dari ketinggian tapi tempatnya kurang terawat,4,Faisal Gadget,2020-09-28T02:47:24.475Z,Mamuju City,Sulawesi Barat
namaku akbar asal karampuang mamuju sulbar memang keren dan pasti terindah,5,akbar xmipa3,2020-09-08T01:44:06.912Z,Mamuju City,Sulawesi Barat
Pelabuhan Perikanan Kasiwa Provinsi Sulawesi Barat,3,Faisal Manoppo,2020-08-26T07:10:03.712Z,Mamuju City,Sulawesi Barat
Puncak mamuju,5,Achmad fajrin,2020-08-04T23:35:43.752Z,Mamuju City,Sulawesi Barat
"Indah di kunjungi di saat malam, melihat kota mamuju dari atas bukit, namun jalan menuju sini bikin deg-degan karena naik dan berkelok. kalau malam pastikan supir yg sudah berpengalaman di rute ini dan mobilnya dalam kondisi bagus. Payahnya terbayar ketika sampai di atas dan melihat pemandangan kota Mamuju dari Atas.",5,Arif Nasiruddin,2020-07-19T01:39:38.356Z,Mamuju City,Sulawesi Barat
Tempat foto2 yg indah,5,Muhlis Mukhtar,2020-03-19T10:01:11.951Z,Mamuju City,Sulawesi Barat
Amazing view,5,Niarmi Hariyanti,2020-02-23T04:03:39.440Z,Mamuju City,Sulawesi Barat
Rekor muri 2014,4,Dedi Risno,2020-02-20T23:47:14.527Z,Mamuju City,Sulawesi Barat
Bagus,5,BASO,2020-02-20T14:34:28.159Z,Mamuju City,Sulawesi Barat
"Akses jalan menuju lokasi mendaki dan berkelok, tetap pastikan kondisi kendaraan baik jika berkunjung ke tempat ini.
Pemandangan sangat indah menikmati kota Mamuju dari ketinggian.",5,Ahmad Amiruddin,2020-02-20T01:08:05.457Z,Mamuju City,Sulawesi Barat
"View nya bagus, udaranya sejuk, ada tempat bernaung",5,armin karim,2020-02-14T21:06:52.246Z,Mamuju City,Sulawesi Barat
Pemandangan kota mamuju terlihat indah ketika melihat dari atas mamuju city,5,Fajri N,2020-01-15T06:38:07.275Z,Mamuju City,Sulawesi Barat
Sangat indah di mata,5,Ati Ti,2019-12-21T11:12:57.163Z,Mamuju City,Sulawesi Barat
View Good Loking,4,Arsan,2019-12-17T10:31:57.282Z,Mamuju City,Sulawesi Barat
"Ini adalah salah satu destinasi wisata di mamuju, & disini juga sangat cocok untuk bersuafoto, tempat ini cocok banget buat foto foto",5,Irvan nirga,2019-12-11T18:21:27.953Z,Mamuju City,Sulawesi Barat
View yang cantik. Saya pernah naik sepeda sampai sini .,4,Andri A S,2019-12-07T15:46:19.961Z,Mamuju City,Sulawesi Barat
"Tempat yang bagus untuk menikmatu indahnya pemandangan... Namaun masih saja banyak tangan2 jahil yang suka corat coret...
Semoga pemerintah setempat bisa segera mengatasi ....",3,Rahmatullah Syamsul Marhadi 2,2019-12-07T05:40:04.871Z,Mamuju City,Sulawesi Barat
You can see the whole of Mamuju City in this place,5,Duta Dharma,2019-11-02T16:58:25.720Z,Mamuju City,Sulawesi Barat
Menarik,5,Muhammad Akbar,2019-11-02T06:03:03.336Z,Mamuju City,Sulawesi Barat
Kota mamuju menjadi Smart city,5,M. IRFAN WIJAYA OFFICIAL,2019-10-28T04:54:15.822Z,Mamuju City,Sulawesi Barat
"Pemandangannya yang indah, kota Mamuju hampir sepenuhnya terlihat di puncak Mamuju city",5,Muh Arfanbomar,2019-08-22T19:34:00.778Z,Mamuju City,Sulawesi Barat
"Spot yang pas untuk melihat Kota Mamuju dari titik (nyaris) tertinggi. Terdapat tulisan besar ""Mamuju City"" yang nampak dari kejauhan. Disediakan beberapa pendopo tempat berisitirahat dan juga ada warung kecil untuk tempat jajanan bagi pengunjung.
Jalanan menuju puncak agak berkelok dan curam, namun jalanan mulus.
Harusnya 🌟 🌟 🌟 🌟 🌟, tapi pemandangan agak terganggu dengan tiang2 listrik + kabel yang ""menutupi"" hasil jepretan.",4,Ikhwan Mahmud,2019-07-27T02:04:12.690Z,Mamuju City,Sulawesi Barat
"Amazing view
Dari atas kita bisa melihat langsung pemandangan kota Mamuju dalam suasana yang sejuk dan jauh dari kebisingan karena letaknya memang berada di perbukitan... Untuk menuju ketempat ini kita harus menempuh perjalanan yang lumayan berkesan, tanjakannya curam tapi sudah beraspal.. Kalau ke Mamuju rasanya tak lengkap kalau tidak kesini...",5,Faisal Reza Sukmawan,2019-07-22T04:31:24.667Z,Mamuju City,Sulawesi Barat
Pemandangan kota mamuju,3,Angelitha Popo,2019-07-08T00:50:00.093Z,Mamuju City,Sulawesi Barat
"Enak buat berfoto""",5,PASOEPATI VVB chanel,2019-05-30T08:56:27.671Z,Mamuju City,Sulawesi Barat
