review_text,rating,author,date,nama desa wisata,provinsi
Sangat membantu,5,Har Yadi,2025-04-29T11:30:48.693Z,Setu Babakan,DKI Jakarta
Hp pop.,5,Ulung Sadewo22,2025-04-20T07:57:30.621Z,Setu Babakan,DKI Jakarta
Setu Babakan adalah suatu cagar Betawi yang amat bagus.. cuma infrastuktur jalan mesti diperbaiki.. dan tamanya juga bagus.. tidak adanya penanganan sampah,3,mahmud mahmud,2025-04-11T22:16:52.097Z,Setu Babakan,DKI Jakarta
Cagar budaya yg harus dilestarikan,5,dapur Amak,2025-04-10T00:08:11.956Z,Setu Babakan,DKI Jakarta
Kampung Betawi Setu babakan,4,Muchamad Irfan,2025-04-07T14:27:00.825Z,Setu Babakan,DKI Jakarta
Mantap,5,Dedy Setiawan,2025-04-01T06:59:30.706Z,Setu Babakan,DKI Jakarta
"Tempat yg asik buat nongkrong, Enjoy Jakarta #guebetawi",5,Piki Subrian,2025-03-16T06:15:09.099Z,Setu Babakan,DKI Jakarta
"Betawi Heritage Site, run by the Local. The Food by the Reservoir is kinda pricey but they're quite rare outside this place.",5,Irza Maulana,2025-03-12T09:57:11.464Z,Setu Babakan,DKI Jakarta
"Tempatnya Penuh Memory Kenangan di Masa KeciL Kite dLu,,, 🤭🤭",3,suhendri,2025-03-03T22:50:41.936Z,Setu Babakan,DKI Jakarta
penjaganya gabisa santai,4,Asyam Dzaki Prakasa,2025-02-25T08:56:43.845Z,Setu Babakan,DKI Jakarta
Bagus,5,winda lestari,2025-02-19T22:00:00.229Z,Setu Babakan,DKI Jakarta
Rujak bebek,5,Aristya Wijayanti,2025-01-28T10:43:58.101Z,Setu Babakan,DKI Jakarta
"Gak worth it tempatnya, SANGAT KOTOR. Perasaan dulu ga ada tanah² disini deh kenapa sekarang digituin tanahnya? Malah nambah kesan KUMUH. Yang seharusnya pengunjung tidak membuang sampah di situ malah sebaliknya. Untuk pengelolaannya sangat BURUK. Jalanan banyak yang berlubang dan ada juga yang berlumpur, padahal masih satu kawasan juga, sudah bertahun² kenapa tidak diperbaiki??? Lalu banyak PUNGLI!! UDAH BAYAR TIKET MASUK MALAH SURUH BAYAR PARKIR JUGA. HADEHHH ANEH BANGET!",1,Triyana Maya,2025-01-26T01:14:23.674Z,Setu Babakan,DKI Jakarta
