review_text,rating,author,date,nama desa wisata,provinsi
Indah..🌟,5,Steven Kindangen,2023-02-16T12:16:23.511Z,Desa Wisata Budo,Sulawesi Utara
👍👍,5,Alva Wakkary,2023-01-25T07:40:28.580Z,Desa Wisata Budo,Sulawesi Utara
👍👍,5,Alva Wakkary,2023-01-22T15:01:38.905Z,Desa Wisata Budo,Sulawesi Utara
Tempatnya tidak terlalu ramai jadi bagus untuk refreshing otak🤩,5,Bunda Djale,2023-01-20T08:10:43.873Z,Desa Wisata Budo,Sulawesi Utara
Tempat yng bagus sejuk dgn nuansa laut yng indah.,5,Freddy Pai,2023-01-09T04:58:13.536Z,Desa Wisata Budo,Sulawesi Utara
Wisatanya sangat bagus dan indah,5,Y M M,2023-01-07T01:14:46.371Z,Desa Wisata Budo,Sulawesi Utara
Penataannya kurang begitu bagus menyangkut wisata mangrove,3,Hasan Hajoran,2023-01-02T07:38:11.695Z,Desa Wisata Budo,Sulawesi Utara
Airnya jernih. Bisa mandi,5,KnT mdcjo,2022-12-29T08:24:11.345Z,Desa Wisata Budo,Sulawesi Utara
Wisata mangrove dgn suasana terbaik,5,Janzen Korompis,2022-12-23T08:19:08.075Z,Desa Wisata Budo,Sulawesi Utara
"Bersih, nyaman, rapij, toilet bersih dengan air tawar. Harapan utk pengunjung, selalu menjaga kebersihan dimanapun.",5,pradityalfan Tabs,2022-11-27T23:36:01.795Z,Desa Wisata Budo,Sulawesi Utara
"Hutan mangrove terpelihara, indah, makanan murah meriah, tujuan wisata yang baik, dekat dengan Kota Manado.",5,Jimmy Rembet,2022-11-21T11:02:10.157Z,Desa Wisata Budo,Sulawesi Utara
Tempat nya bagus,5,Delfi Lahamendu,2022-11-20T13:07:20.481Z,Desa Wisata Budo,Sulawesi Utara
Keren,5,Constantino Waleng,2022-11-11T12:56:18.187Z,Desa Wisata Budo,Sulawesi Utara
