review_text,rating,author,date,nama desa wisata,provinsi
"Pergi lihat gajah tapi ga ada, kasian anak2",3,Melly Siska,2022-06-09T13:13:38.290Z,Buluh Cina,Riau
"Mungkin karna udah lama, jadi belum ada perbaruan.",4,Tania Ramadhani,2022-06-09T05:40:59.236Z,Buluh Cina,Riau
Hebat pemandangan buluh cina saya kasih bintang 5 karena sangat hebat 👍👍👍👍👍,5,Alfredyronatal Sirait,2022-06-07T14:55:27.178Z,Buluh Cina,Riau
Gagah,5,Bintang Pertama,2022-05-30T15:27:55.293Z,Buluh Cina,Riau
Ok boleh dicoba juga,4,"Heris ,",2022-05-02T13:37:00.829Z,Buluh Cina,Riau
"Untuk pencinta alam, suka tantangan, tempat ini seru banget, masih kental sekali suasana pedesaan. Warganya ramah, murah senyum, kerenlah pokoknya.",4,Fun Learning With Umi Salamah,2022-04-08T11:50:56.010Z,Buluh Cina,Riau
"Destinasinya wisata lokal,ada gajah, aliran sungai kampar .mantaplah...pengelolaan,transpor minimal becak motor dan kebersihan lokasi ditingkatkan lagi...",4,Yuza Eka Putra,2021-11-22T04:07:21.504Z,Buluh Cina,Riau
"Desa wisata Buluh cina berada kurang lebih 20-30 menit dari kota Pekanbaru,untuk mencapai Desa wisata harus menyeberang terlebih dahulu menggunakan kapal bermotor dengan tarif 1000 per orang atau 2000 dengan menggunakan motor. Setelah itu dapat mengunjungi lokasi wisata yakni danau baru dan danau putus,dapat juga melihat gajah yang dikelola Badan Konservasi,disini ada perkampungan warga yang rumah.Cocok untuk self healing",5,Haqqy Rerian Erlangga,2021-10-30T08:28:28.335Z,Buluh Cina,Riau
Alami orisinal n belom terjamah.asri.dpertahankan n d tingkat kan lagi,4,alfi guard Noza,2021-10-17T09:52:14.466Z,Buluh Cina,Riau
😍😍,5,Medi Zahara,2021-09-24T09:49:23.790Z,Buluh Cina,Riau
Di taman wisata ini ada 2 Gajah Dewasa dan 1 anak Gajah. Tempat yang cocok untuk rekreasi keluarga sambil piknik dipinggir danau. Jangan lupa bawa buah-buahan untuk berbagi dan bermain dengan Gajahnya.,4,Dewi Puspa Suri,2021-09-12T06:02:18.023Z,Buluh Cina,Riau
Mantap,5,Muhammad Agusri,2021-09-05T06:45:55.469Z,Buluh Cina,Riau
"Wisata alam yang menarik, punya potensi untuk dikembangkan. Bisa naik gajah jinak keliling kawasan. Perlu ditingkatkan fasilitas dan infrastruktur nya...",3,Anies Heriyanto,2021-08-29T10:24:38.651Z,Buluh Cina,Riau
Mantap,5,Candra leka,2021-08-07T13:26:05.034Z,Buluh Cina,Riau
adem asri ada gajahnya,5,Mahendra Wahyu Pratama,2021-08-07T08:35:41.033Z,Buluh Cina,Riau
segerr... natural,5,Kantor Notaris - Dwi Eska Kendedi Adha,2021-08-05T14:23:55.896Z,Buluh Cina,Riau
Nice to visit. Great idea to bring our family. Introduce all about nature to family members. And Elephant also! Keep it natural. Riau needs more like this area. Love it!,5,Andreas Dwiadvento,2021-07-12T11:31:01.198Z,Buluh Cina,Riau
Tmptnya bgus namun kurang byk atraksi,4,Rani Renata,2021-06-12T12:56:29.844Z,Buluh Cina,Riau
Wisata alam...,5,Siti Aisyah,2021-06-04T22:44:27.397Z,Buluh Cina,Riau
Tempat wisata yang asri dan bagus untuk edukasi 👍👍,5,slamet riadi,2021-06-02T02:29:48.536Z,Buluh Cina,Riau
Tempat yg nyaman untuk berinteraksi dengan alam,4,Samsul Arief,2021-05-04T20:46:29.052Z,Buluh Cina,Riau
"Gak terlalu jauh dari Pekanbaru, dengan uang 5ribu bisa menikmati alam dan melihat gajah",5,Meila Dita Sukmana,2021-04-10T13:20:23.682Z,Buluh Cina,Riau
Cakep,5,Shofya Iskandar,2021-03-26T08:51:04.535Z,Buluh Cina,Riau
Taman rekreasi bersama anak2 yang mempunyai jiwa berpetualang,5,syamsul bahri,2021-03-21T09:40:22.194Z,Buluh Cina,Riau
"Kalau pagi sejuk... Kalau sudah siang, puanasnya full 😄",4,Agus Eko JB,2021-02-28T06:23:48.584Z,Buluh Cina,Riau
"Kampung seberang sungai.
Tidak ada mobil berarti less polluted.
Cocok refreshing menghirup udara bersih sambil lihat2 danau & 3 ekor gajah.",4,agus ardi hamzah,2020-11-19T07:34:58.570Z,Buluh Cina,Riau
"pinggir hutan, udara msih seger, asri, rumah2 panggung, gajah sumatera",4,Budhi SS,2020-11-01T13:31:44.256Z,Buluh Cina,Riau
Tempatnya bagus buat foto dan adem,4,Aditio Pratama,2020-10-26T14:50:42.987Z,Buluh Cina,Riau
Masih banyak pohon besar - Oktober 2020. Adem. Rumah tradisionil masih banyak.,5,Hari Purnomo,2020-10-25T05:43:37.450Z,Buluh Cina,Riau
"Tempatnya sejuk, menyenangkan, lumayan lah untuk refresing....",4,alifia alif,2020-10-11T13:55:22.007Z,Buluh Cina,Riau
"Natural, pohon-pohon besarnya masih terpelihara dengan baik, petugasnya ramah, penduduk sekitar sangat baik.",5,Neni Saleh,2020-09-11T04:28:57.927Z,Buluh Cina,Riau
"Naik gajah, naik sampan, cari tempat asri  bisa kesini yaa. Lumayan untuk Pekanbaru yang minim wisata alam",4,Priyo PN,2020-09-07T12:39:41.104Z,Buluh Cina,Riau
Keren,5,Yayang winata,2020-09-04T01:28:56.231Z,Buluh Cina,Riau
So nature,5,vee taurens,2020-08-21T08:52:32.772Z,Buluh Cina,Riau
Mantap,5,Anak Fishing,2020-08-12T17:52:42.801Z,Buluh Cina,Riau
Asri khas wisata hutan konservasi.. Adem banget...,4,susy elfina,2020-06-28T10:56:22.775Z,Buluh Cina,Riau
"Tempat yang sangat Recomanded buat pecinta Alam, lokasi yang cukup dekat dengan kota Pekanbaru, sekitar 45 menit. Menuju Taman Wisata Alam Buluh Cina ini, kita harus menyebrangi sungai dengan kapal, tetapi jgn kuatir ada kapal yg sll standby. Setelah sampai kita juga harus melewati perkampungan masyarakat Buluh Cina dengan Arsitektur Rumah panggung.. Kampung yang damai dan Asri.. Apalagi Alam Hutan nya, byk Pohon2x Besar dan danau yang keren. Cocok buat Foto2x.. Keren lah..",4,Hotma Rulli Tua Silalahi,2020-01-29T02:45:11.818Z,Buluh Cina,Riau
