review,cleaned_review,cleaned_review_stemmed,review_text,rating,author,date,nama desa wisata,provinsi
"Perjalanan yang jauh dan berliku terbayarkan setelah sampai di spot love lake...hamparan rumput hijau, dikelilingi area perbukitan dan hutan, yg ditengah2nya terdapat danau berbentuk elips, yang kalau difoto pada posisi tertentu terlihat seperti bentuk ""Love"".. Bikin selalu ingin kembali ke sini..",perjalanan berliku terbayarkan spot love lake hamparan rumput hijau dikelilingi area perbukitan hutan ditengah danau berbentuk elips difoto posisi bentuk love bikin,jalan liku bayar spot love lake hampar rumput hijau keliling area bukit hutan tengah danau bentuk elips foto posisi bentuk love bikin,"Perjalanan yang jauh dan berliku terbayarkan setelah sampai di spot love lake...hamparan rumput hijau, dikelilingi area perbukitan dan hutan, yg ditengah2nya terdapat danau berbentuk elips, yang kalau difoto pada posisi tertentu terlihat seperti bentuk ""Love"".. Bikin selalu ingin kembali ke sini..",5,Rony Oktarizal,2019-02-10T03:53:41.228Z,Danau Emtofe,Papua
Tempat bagus cuman jalan harus di perbaiki karena masih jalan setapak belum aspal.,bagus cuman jalan perbaiki jalan setapak aspal,bagus cuman jalan baik jalan setapak aspal,Tempat bagus cuman jalan harus di perbaiki karena masih jalan setapak belum aspal.,4,Anime ID,2019-01-22T08:20:29.954Z,Danau Emtofe,Papua
Begitu membantu dan tentunya memuaskan bagi anda yg mau berkunjungbke danau love.... Mampir juga ke chanel youtube gw ... Sahro Sanz,membantu memuaskan berkunjungbke danau love mampir chanel youtube gue sahro sanz,bantu muas berkunjungbke danau love mampir chanel youtube gue sahro sanz,Begitu membantu dan tentunya memuaskan bagi anda yg mau berkunjungbke danau love.... Mampir juga ke chanel youtube gw ... Sahro Sanz,5,Sahro Sanz,2019-01-10T16:22:59.341Z,Danau Emtofe,Papua
"Perjalanan sejam dari Abepura, sepanjang jalan disuguhi hamparan permadani berwarna hijau. Begitu pula dgn lokasi Danau Love. Nice place",perjalanan sejam abepura jalan disuguhi hamparan permadani berwarna hijau lokasi danau love nice place,jalan jam abepura jalan suguh hampar permadani warna hijau lokasi danau love nice place,"Perjalanan sejam dari Abepura, sepanjang jalan disuguhi hamparan permadani berwarna hijau. Begitu pula dgn lokasi Danau Love. Nice place",5,musa rapang,2019-01-06T10:27:24.412Z,Danau Emtofe,Papua
Semakin mantap,mantap,mantap,Semakin mantap,5,Pace Tokas,2019-01-05T08:35:48.328Z,Danau Emtofe,Papua
Baguusss panorama alamnya....👍👍👍,bagus panorama alamnya,bagus panorama alam,Baguusss panorama alamnya....👍👍👍,5,Lexa Zhahara,2019-01-01T09:54:55.703Z,Danau Emtofe,Papua
bukit teletubies n danau love sentani papua,bukit teletubies danau love sentani papua,bukit teletubies danau love sentani papua,bukit teletubies n danau love sentani papua,5,Marsell tuda,2018-12-12T06:26:38.834Z,Danau Emtofe,Papua
Tempat yang wajib dikunjungi ketika di Papua. Susana syahdu dan romantis sangat lekat di tempat ini. Terdapat pondok-pondok yang mendukung iuntuk berwisata.,wajib dikunjungi papua susana syahdu romantis lekat pondok pondok mendukung iuntuk berwisata,wajib kunjung papua susana syahdu romantis lekat pondok pondok dukung iuntuk wisata,Tempat yang wajib dikunjungi ketika di Papua. Susana syahdu dan romantis sangat lekat di tempat ini. Terdapat pondok-pondok yang mendukung iuntuk berwisata.,5,Fahmi Adimara,2018-12-04T02:41:33.214Z,Danau Emtofe,Papua
Sentani,sentani,sentani,Sentani,1,Tapoka 123,2018-11-29T04:42:21.565Z,Danau Emtofe,Papua
"Sekarang mau lihat aja bayar, udah gak jadi tempat umum lagi.",bayar umum,bayar umum,"Sekarang mau lihat aja bayar, udah gak jadi tempat umum lagi.",5,Technospeed _1,2018-11-25T07:46:27.250Z,Danau Emtofe,Papua
"Salah satu destinasi pariwisata di Jayapura (must visit) ... breathaking view .... green savana, blue sky, crystal clear lake view .... amazing .... bagusss banget panoramanya absolutely amazing ....untuk pass masuknya 50rb per mobil, kopi dan teh 15rb per cup, toilet 5rb",salah destinasi pariwisata jayapura must visit breathaking view green savana blue sky crystal clear lake view amazing bagus banget panoramanya absolutely amazing pas masuknya ribu mobil kopi teh ribu cup toilet ribu,salah destinasi pariwisata jayapura must visit breathaking view green savana blue sky crystal clear lake view amazing bagus banget panorama absolutely amazing pas masuk ribu mobil kopi teh ribu cup toilet ribu,"Salah satu destinasi pariwisata di Jayapura (must visit) ... breathaking view .... green savana, blue sky, crystal clear lake view .... amazing .... bagusss banget panoramanya absolutely amazing ....untuk pass masuknya 50rb per mobil, kopi dan teh 15rb per cup, toilet 5rb",5,Hidayatun Nisa',2018-11-24T09:11:52.516Z,Danau Emtofe,Papua
Wow...tempat yang sangat menajubkan,wow menajubkan,wow menajubkan,Wow...tempat yang sangat menajubkan,5,Agung Priambodo,2018-11-11T15:49:08.722Z,Danau Emtofe,Papua
Tempatnya cocok untuk ngebolang sayang gk ada bakul kopi,tempatnya cocok ngebolang sayang bakul kopi,tempat cocok ngebolang sayang bakul kopi,Tempatnya cocok untuk ngebolang sayang gk ada bakul kopi,3,Heri ferdiansyah,2018-10-14T15:20:09.924Z,Danau Emtofe,Papua
Smoga bisa kesini,semoga kesini,moga kesini,Smoga bisa kesini,5,Rizki Yahya,2018-10-06T10:57:32.847Z,Danau Emtofe,Papua
Tempat Wisata yg belum tertata. Terkesan primitif dan mahal.,wisata tertata terkesan primitif mahal,wisata tata kes primitif mahal,Tempat Wisata yg belum tertata. Terkesan primitif dan mahal.,3,INDO JOHN,2018-09-27T12:15:46.161Z,Danau Emtofe,Papua
Tdk terlalu menarik,menarik,tarik,Tdk terlalu menarik,2,Tenius Kum,2018-09-25T11:45:55.939Z,Danau Emtofe,Papua
Very Nice 👍👍👍,very nice,very nice,Very Nice 👍👍👍,5,Mas Piang,2018-08-17T09:36:37.213Z,Danau Emtofe,Papua
